USER_ID,item_id,over_all_rating
A2UYKSD1URPL8F,B0009LRB6G,5
A32YDV6PG476Z3,B0009LRB6G,5
AU5O53XQ38CHI,B0009LRB6G,5
AJUDEU003SDE2,B0009LSXAE,1
ARKJN2BK2VG2B,B0009LSXAE,4
A3KLM8XR73W1JQ,B0009LSXAE,1
A3C78STFP6ACJZ,B0009LSXAE,4
A3JGX6L576U0GB,B0009LSXAE,3
A1TRE4WRQTV4IJ,B0009LSXAE,5
A3I93ETSO9QA9C,B0009LSXAE,4
A36F7UV4Y2B0HV,B0009LSXAE,5
A1H9W7CUIYM1L0,B0009LSXAE,5
A3BL2RVS88KH7U,B0009LSXAE,5
A2651ULQN38TAC,B0009LSXAE,2
A1N35HD1AGK38S,B0009LSXAE,4
A152NJWMLPEK5O,B0009LSXAE,5
A1DP80K3Q27K9S,B0009LSXAE,5
ADS8F70JSGWFK,B0009LSXAE,5
AC71K3T3LSWN6,B0009LSXAE,5
A1U6RLUA8D5DSX,B0009LSXAE,5
A10T5XDO2WWV68,B0009LSXAE,5
A32AWM9LFZBR1,B0009LSXAE,4
A280OHBQPWMN9D,B0009LSXAE,5
A3T4KW4KSRK6A3,B0009LSXAE,5
A1AJBFH3GN2Y79,B0009LSXAE,1
AA1B7XTV8XSV6,B0009LSXAE,5
A1KCLD1I4ZN70G,B0009LSXAE,5
A2J013F4GLU47E,B0009LSXAE,5
A257QXDVIFESNH,B0009LSXAE,5
A34KZZVRTTOB00,B0009LSXAE,5
A2GB3C3YT7DUGY,B0009LSXAE,5
A1O0OUP5RNE86F,B0009LSXAE,1
ACI5DNCDSV77B,B0009LSXAE,5
A1UKNDWCLT45HY,B0009LSXAE,5
A2SKKU0AKIW38J,B0009LSXAE,4
A2OM4MXZMPGDYG,B0009LSXAE,5
A2PRD1UR8FYD9E,B0009LSXAE,5
A1KYZBOI2QXOKL,B0009LSXAE,5
A1W8LFOPLRFWS3,B0009LSXAE,1
A25TQLMIAPI1T6,B0009LSXAE,5
A1THDFWI5KF1ZO,B0009LSXAE,5
A2HWR1MAFFD5UC,B0009LSXAE,1
ALMAJQRK5WXK2,B0009LSXAE,5
A1UEZPMBC01RQ9,B0009LSXAE,4
A58Q4K8QI369Y,B0009LSXAE,2
A2ZQZ6O1AWOERS,B0009LSXAE,5
A1CMVT02JZ9R4P,B0009LSXAE,3
A31LWYJ1NUOE4B,B0009LSXAE,5
A14GQ7CYHG6HHU,B0009LSXAE,5
A2USXQARIZIPGL,B0009LSXAE,5
A11C2SHDNHG4M9,B0009LSXAE,3
A13ZQKAN80DPGF,B0009LSXAE,5
A12WYZYJCJZ78M,B0009LSXJ0,4
A230ESISU6PB,B0009LSXJ0,4
A30L0I4IO3VMWN,B0009LSXJ0,4
A2SUAPR9QT46T5,B0009LSXJ0,5
AJZPF06DSE0I8,B0009LSXJ0,5
A1T3K80ET3FCQW,B0009LSXJ0,5
A3FN6IVGMOCLD6,B0009LSXJ0,5
A2HOAWW563HAM3,B0009LSXJ0,5
A3T4KQPETK3K87,B0009LSXNQ,5
AO0SALLWUZ84J,B0009MD13W,5
A1G20MTB30K7U5,B0009MD16E,4
A2L9ZUPVOPDVIV,B0009MD178,5
A37PBWXCR2WW4N,B0009MD18M,3
A1L728FZTW3PGB,B0009MD1D2,3
A3AAC4GV3TEFQP,B0009MF37O,5
A3HY5KV1WALUVZ,B0009MGK7Q,3
A1XV4EW33UG035,B0009MGK8A,5
AKST9TDDUW26G,B0009MGOQ8,1
A2MKXWTKR9ODW2,B0009MGOQ8,5
AKA8T84I2SFLF,B0009MGOQ8,1
AX5TACU9I5QQP,B0009MGOQ8,2
A2RF0P5ZWLCFTF,B0009MGOQI,3
A3FQZHFFZW3LZD,B0009MGOQS,5
A2J42NKG2ZKNTY,B0009MGOQS,1
A1QWH3ZHDRU9WE,B0009MGOQS,2
A3J5JG90P9FQ4T,B0009MGOQS,1
A1D8HHSDATNQWQ,B0009MGOQS,5
A1EN86G2D5ABO5,B0009MGOQS,2
A33V8ED0Z8FXWN,B0009MGORC,3
A2DB49XYA9B4R8,B0009MGORC,3
A2AIGHAM1QKVZ,B0009MGORC,3
A249EU1JARLHX5,B0009MGOW2,1
A235HOYCP4VWJ1,B0009MGOW2,5
A2SH80ORDFI70X,B0009MGOW2,5
A1PFOGK73ZJ4FE,B0009MGOW2,5
A2NXWHKAK4IX8X,B0009MGOW2,1
A2YVDJHM7YX2GR,B0009MGOW2,5
A1NZJ28YDG7JDN,B0009MGOWC,5
A6MDKR51KQWUF,B0009MGOWC,4
A2EYUJVIJ6Y0XN,B0009MGOWC,5
A17LXD62OT9Y76,B0009MGOWC,1
A601VMIQ9I30D,B0009MGOX6,1
A4TS2SZ14EKHD,B0009MGOX6,1
A68XDEZQDEM1I,B0009MGOXQ,3
A1N97O9ZMSAJ9L,B0009MGOXQ,3
A351NNEBJB5M77,B0009MGOXQ,5
A3F7YFHH3634C2,B0009MGP3U,2
A229LJFJ7R2V1Z,B0009MGP3U,3
A1EN86G2D5ABO5,B0009MGP3U,4
A2U3AR80SXWBAN,B0009MGP3U,1
AO5A0W4WGKILU,B0009MHL4W,5
A1S4DDRMAIU1BM,B0009MHL4W,1
A2HME4FJ5TVMUZ,B0009MHOP8,5
A2JP9E1H0SF392,B0009MHOP8,5
AC4BTBD6Z17A2,B0009MI10A,5
AAZ89UJ3YZ04T,B0009MI114,5
A3JETWRTCG4UN8,B0009MI114,4
A3CGUS1HEKG8YT,B0009MI11O,5
A1XV4EW33UG035,B0009MK4VE,5
A2LIOZEC3LIOHR,B0009MK4VE,3
A1RUEA7TKLMHY7,B0009MK4VE,5
A1LIY2K0SACWE2,B0009MK4VE,5
A3E65FI5QHSTKK,B0009MK4VO,5
A1UBB37CBD77YL,B0009MO8PW,1
A1P3CVIJRROD0Y,B0009MO8TS,5
A3KDTUGUJQCSJT,B0009MYHH6,5
A367T9OFYJTW6P,B0009MYHHQ,4
AZRGY96IEV25D,B0009MYHIA,5
A11E5Z971WTU2P,B0009MYHIK,5
A1RRIHGTC8AKSG,B0009MYHIK,5
AWBC4XYJ1M47N,B0009MYHIK,4
APWFUAEBSRN9S,B0009MYHIK,5
A1J8KAHFCC9DOI,B0009MYHJ4,2
A1WWVXLP1V8DEA,B0009MYHJ4,1
AHAWKYIV2S1G4,B0009MYI5W,3
A3T8IRUBRIECQS,B0009MYI9S,5
A1E6NVILHG0V0P,B0009MYIPW,4
AQ6T8PQGQGZIK,B0009MYIQ6,5
A3K0WFI229W07B,B0009MYIRA,1
A1TU7KKSQRYC2X,B0009MYIU2,4
A1ECKA0JZ7KMG9,B0009MYIU2,4
A35X21EB632FCZ,B0009MYOMO,5
A1MLAJ6VO7K5CH,B0009MZI4M,3
A35UPP6JXX6VJS,B0009MZI4M,5
AXX4HYE5KPMTY,B0009MZI4M,5
A1YHHPJSMTSCUL,B0009MZI4M,1
AGBUTZXTGF043,B0009MZI4M,5
A1O5IPMJPKFFZO,B0009MZI4M,3
A35XHRXZYKZDBM,B0009N0VXY,3
A2TCCPC8KEF3QT,B0009N0W06,3
AFEXEX98Y80YH,B0009N0W1U,5
AVTJEWTCJ3PBE,B0009N0W1U,3
A2GA1TRMJK8XEI,B0009N0W1U,5
A1DVNSGQDDSR5M,B0009N0W1U,1
A36NWWLA5R7KC1,B0009N0W1U,1
AOJ2SJDUI9J5K,B0009N0W1U,5
A3BYE00GSTAINE,B0009N0W1U,5
AWGY00W9GWAR,B0009N0W1U,5
AECVU2CUE2Q8Z,B0009N0W24,4
A3HOXOKFW9NTKZ,B0009N0W24,1
A26QU5LHT0DD4J,B0009N0W24,5
A1LWV36Q4OEX2L,B0009N0W24,5
A1J5BKV0XGXIW5,B0009N0W24,4
A3MMIRFUHNXS8V,B0009N0W24,1
A1C5Q9AVZ8XAFQ,B0009N0W24,4
A13YHFN2G34VFR,B0009N0W24,5
A2DGFABDMDUR81,B0009N0W24,3
A20CK44BY3OQA,B0009N0W24,3
A1919G0LF0AXXR,B0009N0W24,5
A1FCJSYRPF3K60,B0009N0W24,4
AV3YLTT1V6L5V,B0009N0W24,1
A3M8DWZW9FNIJQ,B0009N0W24,5
A1VCBNNGNJ0MEC,B0009N0W24,5
A9BG6MNRDYBXS,B0009N0W24,5
A37B0R7UK3C6QL,B0009N0W24,4
AQB0GYHSYHXPQ,B0009N0W24,4
A5L66QUGQ9SH1,B0009N0W24,3
AEXV0U23G2GTY,B0009N0W24,5
A1U30YXHRN9F2P,B0009N0W24,5
A2QUOC71C5CI1U,B0009N0W24,5
A27FP0S5QH7GNE,B0009N0W24,1
A2QFQP386RB98D,B0009N0W24,1
A3QZ5FVQU7J99T,B0009N0W24,5
A296KA3T645ZZ6,B0009N0W24,5
AFRWHCXMPADLH,B0009N0W24,5
A2F57SNKA6SMXC,B0009N0W24,5
A33XPERLHQPFFR,B0009N0W24,3
A16PGAL8INO2U5,B0009N0W24,5
A3U9HVNPXXLO1A,B0009N0W24,5
A80BXDUCLDN6N,B0009N0W24,1
A2GQBCXT512H6T,B0009N0W24,4
AV4VNWT36CLLY,B0009N0W24,1
AXKOLR7Y237YE,B0009N0W24,2
ANS2P871OQUN7,B0009N0W24,5
AQOEV79T09JVQ,B0009N0W24,4
A1EKPUQ6QH6ZVQ,B0009N0W24,5
A85ZFM4RV84LO,B0009N0W24,1
A15XP8POE3ZPSE,B0009N0W24,3
A1VKBCBZKV2ADL,B0009N0W24,5
A271RUM3G3GYRD,B0009N0W24,5
A3HJNHPXALXTLQ,B0009N0W24,5
ABXVWJ1E2PPCL,B0009N0W24,4
AJKY967O8E97E,B0009N0W24,5
A28MYUQ7N67Q9E,B0009N0W24,4
A2G9Q4YQC5CF28,B0009N0W24,2
AR4SSMQTQP5KC,B0009N0W24,4
A2QBYGND159OMM,B0009N0W24,1
A2QWVPIFJAIB4W,B0009N0W24,4
A2TPKKZIT65QN7,B0009N0W24,2
A9C21XBAN2SI6,B0009N0W2Y,5
A7LYJWHIMUMEA,B0009N0W2Y,1
AUPB0XNOHZBTA,B0009N0W2Y,3
A96UE5FQVYXZO,B0009N0W2Y,5
A1Y21WZZI20Y52,B0009N0W2Y,1
A3JPA0ZYPNXSE1,B0009N0W2Y,4
AKU3JH19XPWG7,B0009N0W2Y,1
A32JLLK5UZN361,B0009N0W2Y,5
A47GMJBN3JC39,B0009N0W2Y,1
A3JY9WBS06CYBU,B0009N0W2Y,1
AHKUPI6AONHBT,B0009N0W2Y,5
APKJTLR0KK1YR,B0009N0W2Y,4
AW8N3R0YND95A,B0009N0W2Y,1
A1HMWFAVTLG5SI,B0009N0W2Y,1
A15I5UAGMO0GKP,B0009N0W2Y,1
A2NYZFYDELDFXA,B0009N0W2Y,2
A2TK1Q9CSO27JX,B0009N0W38,2
A4IZEHJU5MX93,B0009N0W38,3
A1YISJR5JIK0ZR,B0009N0W38,5
A352C1TXGI6869,B0009N0W38,5
A1NEJ9M28LBFWL,B0009N0W38,2
A33AH6ZKKTNMRS,B0009N0W38,5
A2ID1Q14GMJAP1,B0009N0W4C,5
A332GH9PM7ZDZS,B0009N0W4C,1
A32HSDBVN5ZQ42,B0009N0W4C,2
A172IPU1UWUJMS,B0009N0W4C,1
A1C1EQ6IN3FIP4,B0009N0W4C,5
A3NX58AL0NTK8N,B0009N0W4C,5
A39W9JGSVLD7Z5,B0009N0W4M,4
A298GL2D0BHGKZ,B0009N0W4W,4
A12JYQ3UWIKKVY,B0009N0W4W,1
A2BM52NDQ2SOT7,B0009N0W4W,5
AZ40E4R2S28D6,B0009N0W60,1
AS8LQSS19Z00,B0009N0W60,5
A2SXFLSSSA4285,B0009N0W60,3
A19MWBIM5JXFTA,B0009N0W60,5
A3JXT9XJKR9YZ5,B0009N0W60,5
A6A9RTD3EFIFF,B0009N0W60,5
A2C852PKVYMBNI,B0009N0W60,4
A2P1JIJIHQEFQJ,B0009N0W60,5
A343OT5TLJ7A0S,B0009N0W60,5
A34DQFIQOSJS38,B0009N0W60,5
A1QEHDU66ZYCOE,B0009N0W60,5
AT816RV3YICE3,B0009N0W60,5
A38WKUA7HHQ25Y,B0009N0W60,5
A23UN2SW0Y6T9L,B0009N0W60,5
A1CGJ4BQN4L5WW,B0009N0W60,5
A3JRW92SDM4YHT,B0009N0W60,5
A3OPE3FESDJ8NU,B0009N0W60,5
ABG7W296CK0R1,B0009N0W60,5
A3DWM3PA9KRTZ8,B0009N0W60,5
A3U96XUR1VKHIG,B0009N0W60,5
A1W7JRO6MGRRKS,B0009N0W60,4
A2DHT59392FL3I,B0009N0W60,5
A2LJCUR49HPHN5,B0009N0W60,5
A1KIOFK4CWBOPH,B0009N0W60,5
A30O6O0T5L05GP,B0009N0W60,1
A1A7O8VOGY1TFW,B0009N0W60,5
A34NG0O4IJXZ9R,B0009N0W60,4
A29OXDLMX3JUDW,B0009N0W60,3
A2OK4VRWC5TPOF,B0009N0W60,3
A2KC8T0E2WRJVN,B0009N0W60,5
A2ERYYDRHH1XW9,B0009N0W60,5
A3O5W2VDQNBQGS,B0009N0W60,5
AXGAMKR1BEJYO,B0009N0W60,5
A2RDVSK34H9J80,B0009N0W60,5
A1ED3LILLVA5TS,B0009N0W60,5
AKU7O51SXWELF,B0009N0W60,4
ANNXMYJQDGQHL,B0009N0W60,3
A9LWDP1HECAU0,B0009N0W60,5
AM2WHY6UUK01B,B0009N0W60,1
A2LVOIH8XAAXF2,B0009N0W60,5
A2UJS0TPCDDATR,B0009N0W60,5
A3SARFIV0Q8NY9,B0009N0W60,5
A33GJTUKN8X2PW,B0009N0W60,3
A2OZDYXXRZAKD0,B0009N0W60,5
A2NRWCYDE49SRS,B0009N0W60,5
A3VJID0TMDL7OD,B0009N0W60,3
A213VNPQPV2P53,B0009N0W60,4
A251FJKUB4CLK4,B0009N0W60,5
A2ECYCMXNSYOPX,B0009N0W60,4
A4JYEADPQ2XNW,B0009N0W60,4
A1SL8FVUPFNR4W,B0009N0W60,5
A34CR5YTMSMP2A,B0009N0W60,4
A75I74MTIY8DE,B0009N0W60,4
AG1OQC70PJ00E,B0009N0W60,5
A2KAOIY8M4D044,B0009N0W60,1
AG5S2JJU8TYFT,B0009N0W60,4
A1C3JK7SGN6STI,B0009N0W60,5
A36V48KA55RIAW,B0009N0W60,3
A2WMSFAI59TV5M,B0009N0W60,5
A51F6DMGCGDPT,B0009N0W60,5
A21YGYRYZK2X9R,B0009N0W60,4
A2EPVRCFD5CI5Y,B0009N0W60,4
A1B92M5XXX7X5N,B0009N0W60,5
A2369VCKHTHRWM,B0009N0W60,5
AYMAVCPSSHEVP,B0009N0W60,5
A1P8IT0URBLB26,B0009N0W60,4
ACX66IR3CMG26,B0009N0W60,5
A3PY963HAHJ1DA,B0009N0W60,3
A10O1I40TW8WTT,B0009N0W60,5
A3CPWZ7TW80VMQ,B0009N0W60,5
ALV8LG4HC3SIK,B0009N0W60,5
ADSAXETCF8TVD,B0009N0W60,5
A3U04NAF0NN6N5,B0009N0W60,5
A2RYUL8LQ2QKIB,B0009N0W60,3
A26VONOJIY9XHH,B0009N0W60,5
A2EGNH6NVPQBLI,B0009N0W60,5
A1EQLQBK4SYZGK,B0009N0W60,5
ARVW5GNMO9QU7,B0009N0W60,5
A1P44DHV17608V,B0009N0W60,5
A32EUVP96MJBHA,B0009N0W60,4
A4PYOAQ2GH8FQ,B0009N0W60,4
A73K5DECB2EFZ,B0009N0W60,5
AGI9JBF1PKW0D,B0009N0W60,5
A2UTB47FWFYZD,B0009N0W60,5
A1E6BR4ZP2CJWM,B0009N0W60,2
A246FZ2BOGX50A,B0009N0W60,5
A1XKQLT3VAKWPQ,B0009N0W60,5
A13187BPV1YLXE,B0009N0W60,5
A1AO3QYLV7BIMI,B0009N0W6A,1
A2MP8ICLZZ0MRD,B0009N0W6A,5
A129AR38KV8UO8,B0009N0W6A,5
A2SBHXWEL1CIXM,B0009N0W6U,5
A11GLA0NQ5JJ85,B0009N0W6U,5
A1JWJY504FF33E,B0009N0W6U,5
AQ969QPG7OS78,B0009N0W6U,5
A2E2LE77BU28LI,B0009N0W6U,3
A3K4YXRLTEGAYQ,B0009N0W6U,5
A3NBGGJ6ZEDXE2,B0009N0W6U,5
A31VPU2DHUCVS0,B0009N0W6U,5
A3O5W2VDQNBQGS,B0009N0W6U,5
AKB1K1HXQSPEJ,B0009N0W6U,5
A3C9PDZ3LAI85E,B0009N0W6U,4
A15YR7YWPWX97Z,B0009N0W6U,5
A1HR7TTNFLBY7P,B0009N0W6U,1
A292GJ4KSV6DAW,B0009N0W6U,3
A2UAWTHXXBFW6,B0009N0W6U,5
A2SGDFXGPXHBTQ,B0009N0W6U,3
A36F9C5A3C8XKD,B0009N0W6U,5
A1S8BBGQQLGC01,B0009N0W6U,4
A3J4RCD44YQQKU,B0009N0W6U,3
A6SDV4I9K465Y,B0009N0W6U,4
AZ4R069NCKALZ,B0009N0W6U,5
A12R0KTSOICQZ8,B0009N0W6U,4
A2B5030FJS8549,B0009N0W6U,5
A11KS5DZCX6J0Y,B0009N0WSS,2
A1HYFOXJCYB5U3,B0009N0WT2,3
A2DMNIFSABKXPJ,B0009N0WW4,3
AI7N91MUVCN5V,B0009N0WW4,5
A3891HGCC8PY5C,B0009N0WXI,4
AHTOBHQ9V9W4X,B0009N0X6Y,2
A1ITBVJ1ZXUUPO,B0009N0XDW,5
A2VQQLZAJKQKQK,B0009N0XQE,2
AJCHGS1GND4OA,B0009N0XQY,4
A3LS6ZVYHWW4IO,B0009N0XVO,5
A2QQH9H4HPUOX1,B0009N30EQ,4
A10BTTULP3089I,B0009N30EQ,4
A2DKV3O2IU6NW5,B0009N30EQ,5
A33Q58IEWSM8P0,B0009N30EQ,3
A29F2EN4657AY0,B0009N30EQ,4
A63ZP8A02J58A,B0009N30EQ,5
A1OK8KAT8J3IIX,B0009N30EQ,5
A3B2M802XA7PFD,B0009N30EQ,3
A13T349LLZ0T4E,B0009N30EQ,5
A2CXKNSBQM9F7V,B0009N30EQ,3
A3OQ6Q9VAWUFIC,B0009N30EQ,3
A11I3KJ8BT4KDO,B0009N30EQ,3
A33P27ZDNH05XB,B0009N30EQ,4
A2EH88KF5AEWXC,B0009N30EQ,5
A1QL4CQAT57YSD,B0009N30EQ,4
A17IIVVPAHR3HZ,B0009N30EQ,5
A1V9GVW1YCI89K,B0009N30EQ,5
A2A0VYEMJRO45B,B0009N30EQ,5
A1LYD7EGJWFZJM,B0009N30EQ,4
A1X2LENOF84LCQ,B0009N30EQ,4
AF9HXV9D5GTQ7,B0009N30EQ,4
A3K9A7E6Y20K9E,B0009N30EQ,5
A30R1Q9076UNON,B0009N30EQ,5
A1K7Z84LAQXJH1,B0009N30EQ,2
A3PXHKMIZZMVFR,B0009N30EQ,5
A9I0HP8MUR8TS,B0009N30EQ,5
A2B1WRPYJH6I6P,B0009N30EQ,3
A2Q7P9A378ALH5,B0009N30EQ,4
A2O47T76SOJIAF,B0009N30EQ,4
A1MG9IQUFXMW64,B0009N30EQ,5
A392Q7JAXHAC08,B0009N30EQ,1
A2IA74S6A3QZBM,B0009N30EQ,5
A58FA267924G2,B0009N30EQ,5
A31DTFNIQMIIPP,B0009N30EQ,4
A3LUA3GP11NSB1,B0009N30EQ,3
A1CDRQ3PM0SJI0,B0009N30EQ,5
A1LYDMJ55BBQJB,B0009N30EQ,5
A3JWED7KFG0AT6,B0009N30EQ,4
A2O0KHXZTI00X7,B0009N30EQ,5
ADKU1QMAMZBQK,B0009N30EQ,5
AGY5HMJBLO67B,B0009N30EQ,5
A2RZE4M5HDDIB6,B0009N30EQ,4
A1CTK9NPCKKEZY,B0009N30EQ,4
A3NJN6IUOSOKEA,B0009N30EQ,5
ABQWMANK4AR63,B0009N30EQ,3
AV59PG80FM887,B0009N30EQ,4
A30E586V107YX1,B0009N30EQ,5
A1YFF3UYX1041C,B0009N30EQ,4
A13JGD9N5GJCB,B0009N30EQ,4
A3ACZ25ZA1ZA1H,B0009N30EQ,5
A1CZ0DSPA4L2KP,B0009N30EQ,3
A9GDAS4QBCOD5,B0009N30EQ,4
A2YTTTNC9FXW1M,B0009N30EQ,3
A2H3CHKYBQ0KK,B0009N30EQ,4
A1REIDQ29Y5IPO,B0009N30EQ,3
A2Z96H7NIZUBH3,B0009N30EQ,3
AQDOCGAYDLVA1,B0009N30EQ,5
A3132ACW8SCPNY,B0009N30EQ,3
APEQRH8PKQBJY,B0009N30EQ,1
A29O3NE3A4EJ20,B0009N30EQ,5
A11GU5Z86KUYNC,B0009N30EQ,3
A26WEUVS5J0JSL,B0009N30EQ,5
A23WJOBZQKIY18,B0009N30EQ,5
A1AVTINQN9JVP2,B0009N30EQ,2
A1H47N5XCI03V0,B0009N30EQ,5
A39B9E242ZTSXV,B0009N30EQ,5
A16JGQKEA5SEY8,B0009N30EQ,5
A2T43OUDK25N4E,B0009N30EQ,5
A29480JUF1BSZE,B0009N30EQ,5
A2THK7Q6KQEWK3,B0009N30EQ,4
AEJU682WRED7B,B0009N30EQ,5
A33M6ZABOPKYF2,B0009N30EQ,5
A3VTL2Y1ORBYY0,B0009N30EQ,5
A3PQRN5H2LN8AL,B0009N30EQ,5
A2CBNSV2698VW7,B0009N30EQ,5
A6IX1QMTY5H0H,B0009N30EQ,5
A2KSTJVNXXJ30A,B0009N30EQ,4
AIDTJ5STUOPKD,B0009N30EQ,3
A1S4347KCW3U9D,B0009N30EQ,5
A24D644WEHEFB6,B0009N30EQ,5
A3DTK4XMIPB6QJ,B0009N30EQ,5
A8OL739ZPS2OM,B0009N30EQ,5
A2R3KOT3E73SQX,B0009N30EQ,4
A2HZO8XC3CAII6,B0009N30EQ,4
A4ZE79JNG0U0T,B0009N30EQ,4
ATLA5CJH0ZZHP,B0009N30EQ,3
A20X9CQQCQE0T8,B0009N30EQ,5
A3FV9VBWIZGI2I,B0009N30EQ,3
A1XNSRIBGTGKBM,B0009N30EQ,5
A2X4ICVA4GZVL2,B0009N30EQ,3
AFEGTY9159PUL,B0009N30EQ,5
A339TQNFVRWNR6,B0009N30EQ,5
AIAARQ8UGLXHA,B0009N30EQ,5
A1GTM2KGQ8N1XM,B0009N30EQ,4
A18DA1GISAIF0X,B0009N30EQ,5
A8ALOQHRWT4JH,B0009N30EQ,3
A11E5Z971WTU2P,B0009N30IM,5
A2TBHAGNUB0H5G,B0009N30IM,1
A1IDPPWCTDHC8Q,B0009N30IM,1
A1KYQQ4F87QSC8,B0009N30IM,5
A35TVU3WNF0DQ7,B0009N30IM,3
ARTS8JH2V024X,B0009N30IM,4
A1N8B6LMO5ZB8M,B0009N30IM,2
A2DGK02WHF3VVA,B0009N30IM,5
A1OV46ZLAUMWDN,B0009N30IM,3
A28GK95LBEMZKA,B0009N30IM,3
A1YOY0YEVANHGY,B0009N30IM,5
A4IA6TMD2QXW7,B0009N30IM,1
A2J5MPY04U4B5Z,B0009N30IM,4
A3P2642POK1GOJ,B0009N30IM,5
A2X33TTPV8W4Z2,B0009N30IW,3
A1F5UMW27SJPD3,B0009N30IW,4
A1TMV8UA9IMSIZ,B0009N30IW,5
A3MYK03LBW5QNK,B0009N30IW,5
A14IOCE8XN6XUQ,B0009N30IW,3
A2O5H4VTPXGAS1,B0009N30IW,5
A2A9NCYKDCUGA8,B0009N30IW,4
A2LNJY3NUN4NU5,B0009N30IW,5
A2H5QUVNOZ2E03,B0009N30JQ,5
A363IVTKZD4F6,B0009N30KK,5
A33WSTYZSE8V8H,B0009N30KK,3
AF5J4Q0F47N9B,B0009N30KK,1
A33AH6ZKKTNMRS,B0009N30L4,5
A2XH1UUWVNLP7X,B0009N31MC,3
A1BZBJ5ZOV4EJ7,B0009N31MC,2
AMYXHW3I8EKOP,B0009N31QI,5
A1XQ7IY2HL12HB,B0009N31TA,1
A13VMKR59W646H,B0009N3230,4
A359WJL42UQ26Z,B0009N3230,1
A165WL007ZV4GA,B0009N3258,2
A11KS5DZCX6J0Y,B0009N328U,3
A26WNQWSWE35GK,B0009N32AI,5
AUJSKFC7T589Z,B0009N32BM,2
A2A2SUY3IOQKY1,B0009N32BM,4
AZLO5XNICOMKV,B0009N4F6I,5
A1OFTAVTPKJBQB,B0009N4F6I,5
