USER_ID,item_id,over_all_rating
A3CGQQY6XF4V7R,B0002UEOLO,5
AN503ACH2N949,B0002UEOLO,5
A6K2018CH9QHS,B0002UEOLO,4
AHO778SESXP7T,B0002UEOLO,4
A346MAIT1GXHOH,B0002UEOLO,5
AV8CZYVVTFSTN,B0002UEOLO,5
A1VH3G1343DB1R,B0002UEOLO,5
A1JSVXEP5S4YNZ,B0002UEOLO,4
A1T1FK8Q0EAU1Q,B0002UEOLO,5
A1VN82GE71X2QP,B0002UEOLO,5
A1UZINPJJEENFD,B0002UEOLO,5
AB3CEQ75PDINT,B0002UEOLO,4
A57TH5BVZMB2L,B0002UEOLO,4
A2SK2OOZZETTBU,B0002UEOLO,5
AB535UP5BHQ2B,B0002UEOLO,5
A2TY5DXXE6QRQ7,B0002UEOLO,5
A19NCX7TDYZCUC,B0002UEOLO,2
A3LS7DJDEJRBJI,B0002UEOLO,5
AINL4O6PF5LK6,B0002UEOLO,5
A2HKVEP7IMUT76,B0002UEOLO,5
A1XKYHYO6GP2TH,B0002UEOLO,5
A2JDMDQ00EXB4O,B0002UEOLO,5
AIEG1P8YMYQS,B0002UEOLO,5
A2NDO1YEL7PLKR,B0002UEOLO,5
A33WBPQXVMUZ2Q,B0002UEOLO,5
A2LQ6CITAL3ZP0,B0002UEOLO,5
A1YZP1OGEXXTEA,B0002UEOLO,5
A1LWLJCD7J3BR1,B0002UEOLO,4
AYMU8V0X3NF0Q,B0002UEOLO,5
A1DZT11NLKDRYA,B0002UEOLO,4
A1NKWHK7VF0ZA1,B0002UEOLO,4
A1H46352MB6LVD,B0002UEOLO,4
A1U6RLUA8D5DSX,B0002UEOLO,5
A1C8SHCH2KBGNA,B0002UEOLO,3
A2C4R3MYEN97GK,B0002UEOLO,5
A2Z6K5LQUZU08X,B0002UEOLO,5
ATY7KZY3K9VUC,B0002UEOLO,5
A25B64QRLTCI4A,B0002UEOLO,5
A2QD4R15VIOE1X,B0002UEOLO,5
A2XROF8525I8OF,B0002UEOLO,4
A89F8Q6VJN3WE,B0002UEOLO,5
A1PS4OYWUB0VX,B0002UEOLO,5
A12I4FN7QXWO75,B0002UEOLO,4
A3VTM6T0PKPDQW,B0002UEOLO,5
A9MTPQ5RU2U6U,B0002UEOLO,5
A3E60PEA82OXYQ,B0002UEOLO,4
A30TTTKW51FMMT,B0002UEOLO,5
A3IXVQ54JQC4Q7,B0002UEOLO,5
A1DPPUAAN7JTAC,B0002UEOLO,5
A11YLB43PEM3I4,B0002UEOLO,5
A1BT5S63KDMWGB,B0002UEOLO,5
ABXFQZ0Y9W3BO,B0002UEOLO,5
A37KNOJXE2FU6,B0002UEOLO,5
A3TA1UJWRJF9NC,B0002UEOLO,5
A1OVAVNLVR1DL3,B0002UEOLO,5
A3GXKCOEEYLS3V,B0002UEOLO,5
A22KZGQKZGT77W,B0002UEOLO,4
A1AFWHDKBYCF31,B0002UEOLO,5
A2F7E6UJAR3KM6,B0002UEOLO,5
A3NIZ1BJ8HUM66,B0002UEOLO,5
A31A8C1G5GE8S0,B0002UEOLO,5
ATBREJEG5KRZX,B0002UEOLO,5
A1ID2FXHDGB48O,B0002UEOLO,5
A1M3792YGY4YXQ,B0002UEOLO,5
A3UZ6W5MMZVHK7,B0002UEOLO,5
A2G7X7H77HIR,B0002UEOLO,5
A1SRVGPXUWE6T9,B0002UEOLO,5
A32ZDHA7DSLQLI,B0002UEOLO,5
A3DKCBKDEO2GS3,B0002UEOLO,5
A1EGY6J8IK9IT4,B0002UEOLO,5
A32UON5WXOFPNG,B0002UEOLO,4
A2SF4QMQH4M78M,B0002UEOLO,5
A1CQ1VK95BM70R,B0002UEOLO,5
A2H7ICQGFXDI4S,B0002UEOLO,5
A1EWV50A4AJ6EU,B0002UEOLO,4
A1UU077IV7OLGD,B0002UEOLO,5
A2FAT1KAB9DF3G,B0002UEOLO,5
A36XG2H1S14FW,B0002UEOLO,5
A1IIQO2453V234,B0002UEOLO,5
ADCOOKOOIQH3T,B0002UEOLO,5
A2UA4T4ME2T8J6,B0002UEOLO,5
A28NZHIXAM7Z95,B0002UEOLO,2
A2OXLWFVWEK0I9,B0002UEOLO,5
A1IWM96VMSK2RK,B0002UEOLO,5
A1OCDMMZ8B5BIE,B0002UEOLO,5
A3993AJ1CTB6T1,B0002UEOLO,5
AB14E2B41RF36,B0002UEOLO,4
A1CMQMN7D36JON,B0002UEOLO,5
A3MFKX6JSQW0RB,B0002UEOLO,5
A2O5EXPH8UKUS3,B0002UEOLO,5
A27NBA48NKN04M,B0002UEOLO,5
A3OACJQK69MXGI,B0002UEOLO,5
A09917853EUAGUP74W2BH,B0002UEOLO,5
AT53CZ7OQDEAY,B0002UEOLO,4
A3T5UGQAO33VW2,B0002UEOLO,4
A3OP7YR7NG4OH5,B0002UEOLO,5
A2KGEARD7R3PYN,B0002UEOLO,4
A157Q8UEW6Z7BK,B0002UEOLO,1
A3SVYNW7THF8CY,B0002UEOLO,5
A25UBYD3S1AWJ4,B0002UEOLO,5
A2YM5AUBNJTYH6,B0002UEOLO,5
A3TTUWVN5GIZG6,B0002UEOLO,5
A3EURYCJ2XTGNU,B0002UEOLO,4
A2XWG3JM9VWK61,B0002UEOLO,5
AJRPJN2EQ18B6,B0002UEOLO,5
A3BVT4JOS8ZRXF,B0002UEOLO,4
A3KT0KLRKI6S8W,B0002UEOLO,5
A20QIHAYNC3JIJ,B0002UEOM8,4
A14QIFMKA9756G,B0002UEOM8,5
A2ITA4PR5Q5KM8,B0002UEOM8,5
A3IYF3QS8Z2PSK,B0002UEOM8,5
A30ASPRK2VP8QC,B0002UEOM8,4
AVJXM8PN09JK5,B0002UEOM8,5
A269RCI6FDG36W,B0002UEOMS,5
A2XDJWIVSS9760,B0002UEOMS,5
A5SBPZ1KHWX5Y,B0002UEOMS,5
A2ZF2YXGBWCY1N,B0002UEOMS,5
AR1RNZRT996GW,B0002UEOMS,4
AG5JW47JQKBIG,B0002UEOMS,3
AJNT2K42CTBVA,B0002UEONM,5
A1FOMCR0JZGJ2D,B0002UEONM,5
A9KW0RF7OMTQ4,B0002UEONM,5
A1IB1SIW0GOUE6,B0002UEONM,5
A15GXOQH56RQ0X,B0002UEONM,5
A1MSPT8UHFQBQ8,B0002UEONM,4
A27U4A5DXDRFZ6,B0002UEONM,5
AI0K8I5CVZJJW,B0002UEONM,5
A1ZFFRJ7KKCYAN,B0002UEONM,5
A1IGABVZXMQSK2,B0002UEONM,5
AJ5WEAIVBLGGB,B0002UEONM,4
A33L49VFUPOPMK,B0002UEONM,5
A3EA47O7QL1Y87,B0002UEONM,5
A1V5BWCAUHIQA1,B0002UEONM,5
A1RKGC5CRTFPI1,B0002UEONM,5
A18Y8MTLGJGO6P,B0002UEONM,3
A2BYK8L6ACGPUA,B0002UEONM,5
A3M2JU46KYE61B,B0002UEOP0,5
ACUPU13FWCVOX,B0002UEOP0,5
A3HH340REI4J47,B0002UEOP0,5
AZ3B2Z2LB6Z2U,B0002UEOP0,4
A2NOZVF9G5D0KL,B0002UEOP0,5
AW156XT7BE2SV,B0002UEOP0,5
A1H4R9U9V4BKOH,B0002UEOPA,4
A29DTOJJVU7GCA,B0002UEOPA,5
A2NN1KIYEM2SKS,B0002UEOPA,4
A3CM2SKMRH4YSJ,B0002UEOPA,5
A2PKBSUJSJ5FJX,B0002UEOPA,5
A23BVYPD0EVT56,B0002UEOPA,5
A1PPL98UXJ8DL3,B0002UEOPA,3
A3BIR2418I0M3N,B0002UEOPA,5
A3VMXO5WQDXRAK,B0002UEOPA,4
A2HU9CIAJM78T9,B0002UEOPA,5
A2SXOAHN758U0H,B0002UEOPA,5
A1VXCK2F3MLSYZ,B0002UEOPA,5
A1XMPQTABM2261,B0002UEOPA,5
A130HZGR23H6J9,B0002UEOPA,5
AABDPNG89C07P,B0002UEOPA,5
A2JDMDQ00EXB4O,B0002UEOPA,5
AROB0T0BFUPW2,B0002UEOPA,5
A3PJ0WBX8JSU6I,B0002UEOPA,5
A3EEJU8BQPTONX,B0002UEOPA,5
A2SAD61QAW8O6D,B0002UEOPA,5
A94YYBBRC03KJ,B0002UEOPA,5
A3BU7PZEFE9WP,B0002UEOPA,5
A1H0KISGW1T079,B0002UEOPA,5
A3NKLFEIYIHRO7,B0002UEOPA,1
A3M326AWL0ZUB1,B0002UEOPA,4
A3GSV3UKPOVBZ,B0002UEOPA,4
A2VRQWLDCLV9FC,B0002UEOPA,5
A2HH6NDL0LMOGF,B0002UEOPA,5
A2Z8BP1MEJGVDN,B0002UEOPA,5
ADQB35T01KTVD,B0002UEOPA,5
A3IKZDYLP7PHPQ,B0002UEOPA,5
A3CJUF0MAQALS1,B0002UEOPA,5
A3KF1D8RAIQAQY,B0002UEOPA,5
A34FFE15ZG8JK1,B0002UEOPA,4
A7BZD8KXC5635,B0002UEOPA,5
A29HMA1ATAK4MB,B0002UEOPA,5
A3OTHWG8LLCLMU,B0002UEOPA,4
A32KXW27TT3EG8,B0002UEOPA,5
A1MGM1QAPOJIVX,B0002UEOPA,3
AJV9RI3DKLUNP,B0002UEOPA,5
A3O8793LVDZ4G,B0002UEOPA,5
A2J1Y803DVIJO7,B0002UEOPA,5
A1UELGVOEG6RWF,B0002UEOPA,4
A39VZTVQ7WHESI,B0002UEOPA,5
A2JBFMASI6NU91,B0002UEOPA,5
A16FZ7FSYEEVZD,B0002UEOPA,4
A75YN2JOUU4UG,B0002UEOPA,5
A2MNW09F9RJ94A,B0002UEOPA,5
A2GFC8X0B3Q9J4,B0002UEOPA,5
ASM9ZMLN0CT9Q,B0002UEOPA,5
ACDFWCP754D0L,B0002UEOQY,5
AV7QROMF52GUR,B0002UEOQY,1
A8KS4VE2IH36K,B0002UHUZ6,2
A8U95XS57FQIM,B0002UHUZ6,4
AMXN9H29I0LFX,B0002UHV1O,2
A1QCILVQ5OUNM7,B0002UHV1O,1
A33KXCDVFOLKZG,B0002UHV3W,2
AN7MAZLIXBKAI,B0002UHV3W,4
A2H1LIFACAZ2PJ,B0002UHV8M,5
A10DLR1K781X78,B0002UHVDW,4
A2ILWL5JMG45W8,B0002UHVDW,2
A14PCZ9HUA1MTC,B0002UHVDW,4
A1VH3G1343DB1R,B0002UHVDW,2
AH0Y9QEGATFZI,B0002UHVDW,4
AKMUE5RCTXFR,B0002UHVDW,5
A2F4OUYS6G6LM0,B0002UHVDW,5
A4MBMP20FOU9Z,B0002UHVDW,5
AS1U4WN3SPGMB,B0002UHVDW,5
A1MQ4S6441GGXI,B0002UHVDW,5
A3INOBCEWOVVFP,B0002UHVDW,4
A2VT35Z8JT7QN9,B0002UHVDW,4
A17QXV4SERM56G,B0002UHVDW,5
A1MF5IER64ZRTO,B0002UHVDW,5
A3VKZ95AQD9B0N,B0002UHVDW,1
A3I2IMDQPAKN8D,B0002UHVDW,2
AQ9ZW6204ZWYW,B0002UHVGY,5
A1G3TF4DWVP92Q,B0002UHVI2,4
A34DVG1BM37HXS,B0002UHVIW,5
A6EUKQG7643FX,B0002UHVIW,5
A3VQ9W5PKXCQ6N,B0002UHVIW,3
A3S52U4YR8D1M5,B0002UHVIW,5
AWEGPSCT93L3W,B0002UHVIW,5
A1F4HJX289VM47,B0002UHVIW,5
AQC942OL0HGYY,B0002UHVIW,5
A3EMJXXEBI4N5W,B0002UHVIW,5
A1A7XCFFP6UWTQ,B0002UHVIW,5
A1R64I7Q7UC4TD,B0002UHVIW,5
AOBSTWSH6UUL5,B0002UHVIW,3
A3VQ9W5PKXCQ6N,B0002UHVJG,5
A1411QOQYBKD9I,B0002UHVJG,5
A3S52U4YR8D1M5,B0002UHVJG,5
A1ASC2KIYO6VKD,B0002UHVJG,5
AQC942OL0HGYY,B0002UHVJG,5
A28R7C0MQXT9UC,B0002UHVJG,5
A2LQ65UVT1HSDG,B0002UHVJG,5
A1YFD0MFWC3K22,B0002UHVJG,5
A1NAK2IJEXSYBB,B0002UHVJG,5
A1A7XCFFP6UWTQ,B0002UHVJG,5
A12HDWEY2J0V2S,B0002UHVJG,5
A1R64I7Q7UC4TD,B0002UHVJG,5
A29CLPS7BD39RE,B0002UHVJG,5
A3251K4NMU3LCY,B0002UHVSW,5
A1L1QCCY538A05,B0002UHVSW,5
A3251K4NMU3LCY,B0002UHVT6,5
AK0DEEARYPTOB,B0002UHVTQ,4
A3JLTV7AUXFOG7,B0002UHVTQ,4
AIDC06WIVUXP,B0002UHVTQ,3
A1WVY1G37OGOLX,B0002UHVTQ,5
A33JABAIRL4XOO,B0002UHVTQ,5
A355JPHMN7096J,B0002UHVTQ,5
A1MM47EQE9IQ7I,B0002UHVTQ,4
AJNZEK9FRP7HP,B0002UHVTQ,4
A2PF9F14XUN1LH,B0002UHVTQ,5
